customer_id,Recency,Frequency,Monetary_CLV,Avg_Order_Value,Total_Quantity,Avg_Quantity,Customer_Lifespan,Discount_Usage_Rate,R_Score,F_Score,M_Score,RFM_Total_Score,RFM_Code,RFM_Level,ML_Cluster
CUST01248,888,1,837.2000122070312,837.2000122070312,7,7.0,0,1.0,1,1,2,4,112,Low Value,0
CUST02186,236,1,840.0599975585938,840.0599975585938,9,9.0,0,1.0,4,4,2,10,442,Medium Value,1
CUST01952,418,2,840.1099700927734,420.0549850463867,17,8.5,19,1.0,3,5,2,10,352,Medium Value,1
CUST02935,471,1,841.75,841.75,7,7.0,0,1.0,3,3,2,8,332,Low Value,0
CUST00763,757,1,842.5900268554688,842.5900268554688,7,7.0,0,1.0,2,2,2,6,222,Low Value,0
CUST01153,527,1,844.260009765625,844.260009765625,3,3.0,0,1.0,3,3,2,8,332,Low Value,0
CUST01090,950,1,844.739990234375,844.739990234375,3,3.0,0,1.0,1,1,2,4,112,Low Value,0
CUST02053,99,1,844.9199829101562,844.9199829101562,3,3.0,0,1.0,5,4,2,11,542,Medium Value,0
CUST02777,453,2,846.8000106811523,423.4000053405762,8,4.0,90,1.0,3,5,2,10,352,Medium Value,0
CUST03154,326,1,847.0,847.0,14,14.0,0,1.0,4,3,2,9,432,Medium Value,1
CUST02888,725,1,847.280029296875,847.280029296875,7,7.0,0,1.0,2,2,2,6,222,Low Value,0
CUST02734,112,1,848.5399780273438,848.5399780273438,7,7.0,0,1.0,5,4,2,11,542,Medium Value,0
CUST00332,685,1,849.5399780273438,849.5399780273438,6,6.0,0,1.0,2,2,2,6,222,Low Value,0
CUST03271,418,1,850.3200073242188,850.3200073242188,3,3.0,0,1.0,3,3,2,8,332,Low Value,0
CUST02573,753,2,851.939998626709,425.9699993133545,12,6.0,97,1.0,2,5,2,9,252,Medium Value,0
CUST01431,191,1,852.0599975585938,852.0599975585938,6,6.0,0,1.0,4,4,2,10,442,Medium Value,0
CUST00644,811,1,855.1500244140625,855.1500244140625,5,5.0,0,1.0,2,2,2,6,222,Low Value,0
CUST00284,352,1,856.6799926757812,856.6799926757812,3,3.0,0,1.0,4,3,2,9,432,Medium Value,0
CUST01050,494,1,857.9000244140625,857.9000244140625,5,5.0,0,1.0,3,3,2,8,332,Low Value,0
CUST01096,696,1,858.2000122070312,858.2000122070312,7,7.0,0,1.0,2,2,2,6,222,Low Value,0
CUST01650,297,2,860.4400329589844,430.2200164794922,12,6.0,305,1.0,4,5,2,11,452,Medium Value,2
CUST01566,1033,1,864.5,864.5,14,14.0,0,1.0,1,1,2,4,112,Low Value,1
CUST02768,244,1,865.0399780273438,865.0399780273438,4,4.0,0,1.0,4,4,2,10,442,Medium Value,0
CUST00493,736,1,865.4099731445312,865.4099731445312,3,3.0,0,1.0,2,2,2,6,222,Low Value,0
CUST03034,45,1,865.5,865.5,10,10.0,0,1.0,5,4,2,11,542,Medium Value,1
CUST02132,421,1,865.9000244140625,865.9000244140625,5,5.0,0,1.0,3,3,2,8,332,Low Value,0
CUST02815,749,1,866.0399780273438,866.0399780273438,7,7.0,0,1.0,2,2,2,6,222,Low Value,0
CUST01284,876,1,870.9600219726562,870.9600219726562,4,4.0,0,1.0,1,2,2,5,122,Low Value,0
CUST00838,262,1,872.969970703125,872.969970703125,3,3.0,0,1.0,4,4,2,10,442,Medium Value,0
CUST01518,432,1,875.7000122070312,875.7000122070312,14,14.0,0,1.0,3,3,2,8,332,Low Value,1
CUST03275,26,1,876.8200073242188,876.8200073242188,7,7.0,0,1.0,5,4,2,11,542,Medium Value,0
CUST02622,175,1,877.1400146484375,877.1400146484375,11,11.0,0,1.0,4,4,2,10,442,Medium Value,1
CUST00352,426,1,877.1500244140625,877.1500244140625,5,5.0,0,1.0,3,3,2,8,332,Low Value,0
CUST02340,229,1,877.9199829101562,877.9199829101562,6,6.0,0,1.0,4,4,2,10,442,Medium Value,0
CUST00890,1075,1,878.9199829101562,878.9199829101562,4,4.0,0,1.0,1,1,2,4,112,Low Value,0
CUST01141,364,1,879.8400268554688,879.8400268554688,4,4.0,0,1.0,4,3,2,9,432,Medium Value,0
CUST00007,562,1,880.280029296875,880.280029296875,4,4.0,0,1.0,3,2,2,7,322,Low Value,0
CUST01161,104,1,882.4500122070312,882.4500122070312,3,3.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST01832,1024,1,888.2999877929688,888.2999877929688,6,6.0,0,1.0,1,1,3,5,113,Low Value,0
CUST01599,790,1,888.9000244140625,888.9000244140625,15,15.0,0,1.0,2,2,3,7,223,Low Value,1
CUST02487,741,1,892.010009765625,892.010009765625,7,7.0,0,1.0,2,2,3,7,223,Low Value,0
CUST01230,463,2,892.9500122070312,446.4750061035156,9,4.5,390,1.0,3,5,3,11,353,Medium Value,2
CUST02037,788,1,894.4500122070312,894.4500122070312,15,15.0,0,1.0,2,2,3,7,223,Low Value,1
CUST02661,787,1,895.6799926757812,895.6799926757812,9,9.0,0,1.0,2,2,3,7,223,Low Value,1
CUST00542,642,1,898.8400268554688,898.8400268554688,4,4.0,0,1.0,2,2,3,7,223,Low Value,0
CUST00344,194,1,899.7999877929688,899.7999877929688,5,5.0,0,1.0,4,4,3,11,443,Medium Value,0
CUST02496,387,1,900.7999877929688,900.7999877929688,5,5.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST00150,398,1,901.8900146484375,901.8900146484375,9,9.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST01613,461,1,902.8499755859375,902.8499755859375,15,15.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST00737,869,1,904.5,904.5,9,9.0,0,1.0,1,1,3,5,113,Low Value,1
CUST02858,297,1,904.8200073242188,904.8200073242188,7,7.0,0,1.0,4,3,3,10,433,Medium Value,0
CUST00072,213,1,905.25,905.25,5,5.0,0,1.0,4,4,3,11,443,Medium Value,0
CUST03230,514,1,905.2999877929688,905.2999877929688,10,10.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST02049,565,1,906.239990234375,906.239990234375,4,4.0,0,1.0,3,2,3,8,323,Low Value,0
CUST01876,70,1,909.2000122070312,909.2000122070312,4,4.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST01797,786,1,909.8800048828125,909.8800048828125,4,4.0,0,1.0,2,2,3,7,223,Low Value,0
CUST02119,26,1,910.5599975585938,910.5599975585938,6,6.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST01500,8,2,912.25,456.125,17,8.5,262,1.0,5,5,3,13,553,High Value,2
CUST02486,824,1,912.4400024414062,912.4400024414062,4,4.0,0,1.0,2,2,3,7,223,Low Value,0
CUST02187,1034,1,912.47998046875,912.47998046875,12,12.0,0,1.0,1,1,3,5,113,Low Value,1
CUST00651,1051,1,913.989990234375,913.989990234375,7,7.0,0,1.0,1,1,3,5,113,Low Value,0
CUST02001,588,1,916.6799926757812,916.6799926757812,12,12.0,0,1.0,3,2,3,8,323,Low Value,1
CUST02751,147,1,920.5999755859375,920.5999755859375,4,4.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST00077,200,1,920.7999877929688,920.7999877929688,4,4.0,0,1.0,4,4,3,11,443,Medium Value,0
CUST02157,1073,1,923.0399780273438,923.0399780273438,4,4.0,0,1.0,1,1,3,5,113,Low Value,0
CUST01580,851,1,924.0,924.0,12,12.0,0,1.0,1,1,3,5,113,Low Value,1
CUST02920,212,2,924.0,462.0,18,9.0,772,1.0,4,5,3,12,453,Medium Value,2
CUST03069,448,1,925.3599853515625,925.3599853515625,4,4.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST00866,959,1,927.719970703125,927.719970703125,12,12.0,0,1.0,1,1,3,5,113,Low Value,1
CUST00417,717,1,929.0399780273438,929.0399780273438,7,7.0,0,1.0,2,2,3,7,223,Low Value,0
CUST02068,23,2,930.4199829101562,465.2099914550781,14,7.0,412,1.0,5,5,3,13,553,High Value,2
CUST02317,426,1,931.4000244140625,931.4000244140625,4,4.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST00772,225,1,934.47998046875,934.47998046875,4,4.0,0,1.0,4,4,3,11,443,Medium Value,0
CUST03155,384,1,935.52001953125,935.52001953125,12,12.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST01247,904,1,935.8300170898438,935.8300170898438,7,7.0,0,1.0,1,1,3,5,113,Low Value,0
CUST02044,581,1,938.47998046875,938.47998046875,8,8.0,0,1.0,3,2,3,8,323,Low Value,1
CUST01906,418,1,938.7000122070312,938.7000122070312,5,5.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST01664,429,1,940.0499877929688,940.0499877929688,5,5.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST02847,150,2,940.780029296875,470.3900146484375,13,6.5,771,1.0,5,5,3,13,553,High Value,2
CUST02472,490,1,941.760009765625,941.760009765625,12,12.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST01780,301,1,942.3499755859375,942.3499755859375,5,5.0,0,1.0,4,3,3,10,433,Medium Value,0
CUST00240,225,1,943.1500244140625,943.1500244140625,5,5.0,0,1.0,4,4,3,11,443,Medium Value,0
CUST01541,109,1,944.1900024414062,944.1900024414062,13,13.0,0,1.0,5,4,3,12,543,Medium Value,1
CUST02240,94,2,949.6099872589111,474.80499362945557,6,3.0,656,1.0,5,5,3,13,553,High Value,2
CUST01888,573,1,954.1599731445312,954.1599731445312,8,8.0,0,1.0,3,2,3,8,323,Low Value,1
CUST02812,126,3,955.5700073242188,318.52333577473956,23,7.666666666666667,878,1.0,5,5,3,13,553,High Value,2
CUST00903,870,1,958.02001953125,958.02001953125,14,14.0,0,1.0,1,1,3,5,113,Low Value,1
CUST02298,503,2,958.2300109863281,479.11500549316406,4,2.0,193,1.0,3,5,3,11,353,Medium Value,0
CUST03013,838,1,959.4500122070312,959.4500122070312,5,5.0,0,1.0,2,1,3,6,213,Low Value,0
CUST01191,124,1,960.8400268554688,960.8400268554688,6,6.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST01129,19,1,962.5,962.5,11,11.0,0,1.0,5,4,3,12,543,Medium Value,1
CUST01700,19,1,963.0,963.0,5,5.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST00819,1009,1,965.3599853515625,965.3599853515625,11,11.0,0,1.0,1,1,3,5,113,Low Value,1
CUST03000,16,1,966.0800170898438,966.0800170898438,8,8.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST00062,261,1,969.5399780273438,969.5399780273438,6,6.0,0,1.0,4,4,3,11,443,Medium Value,0
CUST03016,71,1,970.1300048828125,970.1300048828125,7,7.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST00949,360,2,970.1499938964844,485.0749969482422,5,2.5,520,1.0,4,5,3,12,453,Medium Value,2
CUST02476,4,1,971.9400024414062,971.9400024414062,6,6.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST02646,642,1,972.5800170898438,972.5800170898438,7,7.0,0,1.0,2,2,3,7,223,Low Value,0
CUST02454,453,2,975.5599670410156,487.7799835205078,26,13.0,585,1.0,3,5,3,11,353,Medium Value,2
CUST02527,1006,2,978.5599670410156,489.2799835205078,16,8.0,37,1.0,1,5,3,9,153,Medium Value,1
CUST00704,25,1,978.780029296875,978.780029296875,6,6.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST00922,116,1,979.7999877929688,979.7999877929688,5,5.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST00029,636,1,980.280029296875,980.280029296875,6,6.0,0,1.0,2,2,3,7,223,Low Value,0
CUST01443,436,2,981.8700256347656,490.9350128173828,11,5.5,226,1.0,3,5,3,11,353,Medium Value,0
CUST02078,878,1,985.6799926757812,985.6799926757812,12,12.0,0,1.0,1,1,3,5,113,Low Value,1
CUST00399,80,2,995.8800048828125,497.94000244140625,8,4.0,215,1.0,5,5,3,13,553,High Value,2
CUST02363,862,1,996.780029296875,996.780029296875,6,6.0,0,1.0,1,1,3,5,113,Low Value,0
CUST01977,920,1,997.4400024414062,997.4400024414062,6,6.0,0,1.0,1,1,3,5,113,Low Value,0
CUST02749,122,1,1002.1599731445312,1002.1599731445312,8,8.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST00296,484,2,1002.9299774169922,501.4649887084961,9,4.5,579,1.0,3,5,3,11,353,Medium Value,2
CUST00351,17,1,1004.2999877929688,1004.2999877929688,5,5.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST01979,328,1,1005.0599975585938,1005.0599975585938,14,14.0,0,1.0,4,3,3,10,433,Medium Value,1
CUST00463,797,1,1005.6500244140625,1005.6500244140625,5,5.0,0,1.0,2,2,3,7,223,Low Value,0
CUST01899,356,1,1007.9000244140625,1007.9000244140625,5,5.0,0,1.0,4,3,3,10,433,Medium Value,0
CUST00802,1012,1,1008.280029296875,1008.280029296875,7,7.0,0,1.0,1,1,3,5,113,Low Value,0
CUST02892,775,1,1009.0499877929688,1009.0499877929688,7,7.0,0,1.0,2,2,3,7,223,Low Value,0
CUST03202,971,1,1009.0499877929688,1009.0499877929688,7,7.0,0,1.0,1,1,3,5,113,Low Value,0
CUST00990,206,2,1022.9599914550781,511.47999572753906,12,6.0,186,1.0,4,5,3,12,453,Medium Value,2
CUST00598,246,1,1023.9199829101562,1023.9199829101562,8,8.0,0,1.0,4,4,3,11,443,Medium Value,0
CUST00596,201,1,1023.9600219726562,1023.9600219726562,6,6.0,0,1.0,4,4,3,11,443,Medium Value,0
CUST01474,751,1,1024.239990234375,1024.239990234375,7,7.0,0,1.0,2,2,3,7,223,Low Value,0
CUST01621,383,1,1025.0400390625,1025.0400390625,4,4.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST03255,405,2,1031.0600280761719,515.5300140380859,5,2.5,180,1.0,3,5,3,11,353,Medium Value,0
CUST01623,151,1,1032.8499755859375,1032.8499755859375,5,5.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST02689,712,1,1033.6800537109375,1033.6800537109375,8,8.0,0,1.0,2,2,3,7,223,Low Value,1
CUST00668,610,2,1038.7200317382812,519.3600158691406,24,12.0,86,1.0,2,5,3,10,253,Medium Value,1
CUST03086,1024,1,1039.219970703125,1039.219970703125,13,13.0,0,1.0,1,1,3,5,113,Low Value,1
CUST00517,950,1,1041.9599609375,1041.9599609375,4,4.0,0,1.0,1,1,3,5,113,Low Value,0
CUST02217,202,1,1044.1199951171875,1044.1199951171875,7,7.0,0,1.0,4,4,3,11,443,Medium Value,0
CUST01401,380,1,1045.1199951171875,1045.1199951171875,4,4.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST00550,100,1,1047.47998046875,1047.47998046875,7,7.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST02094,762,1,1047.699951171875,1047.699951171875,10,10.0,0,1.0,2,2,3,7,223,Low Value,1
CUST00977,1029,1,1051.5999755859375,1051.5999755859375,8,8.0,0,1.0,1,1,3,5,113,Low Value,1
CUST03257,186,1,1058.0999755859375,1058.0999755859375,6,6.0,0,1.0,4,4,3,11,443,Medium Value,0
CUST02584,52,1,1060.2900390625,1060.2900390625,9,9.0,0,1.0,5,4,3,12,543,Medium Value,1
CUST00094,1077,1,1061.5999755859375,1061.5999755859375,8,8.0,0,1.0,1,1,3,5,113,Low Value,1
CUST02074,632,1,1062.3599853515625,1062.3599853515625,4,4.0,0,1.0,2,2,3,7,223,Low Value,0
CUST00885,514,1,1064.4599609375,1064.4599609375,6,6.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST00486,6,2,1066.1600036621094,533.0800018310547,4,2.0,793,1.0,5,5,3,13,553,High Value,2
CUST00368,32,1,1068.550048828125,1068.550048828125,5,5.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST00325,136,1,1068.68994140625,1068.68994140625,7,7.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST01074,847,1,1069.52001953125,1069.52001953125,4,4.0,0,1.0,2,1,3,6,213,Low Value,0
CUST01093,982,1,1070.449951171875,1070.449951171875,5,5.0,0,1.0,1,1,3,5,113,Low Value,0
CUST02251,605,2,1071.22998046875,535.614990234375,16,8.0,364,1.0,3,5,3,11,353,Medium Value,2
CUST01848,404,1,1072.9599609375,1072.9599609375,4,4.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST00323,790,1,1073.5999755859375,1073.5999755859375,10,10.0,0,1.0,2,2,3,7,223,Low Value,1
CUST00050,240,2,1073.6099853515625,536.8049926757812,5,2.5,711,1.0,4,5,3,12,453,Medium Value,2
CUST02174,494,1,1075.5,1075.5,9,9.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST00525,1050,1,1075.6800537109375,1075.6800537109375,6,6.0,0,1.0,1,1,3,5,113,Low Value,0
CUST01250,96,1,1076.300048828125,1076.300048828125,10,10.0,0,1.0,5,4,3,12,543,Medium Value,1
CUST01604,721,1,1078.3199462890625,1078.3199462890625,4,4.0,0,1.0,2,2,3,7,223,Low Value,0
CUST02130,55,1,1078.800048828125,1078.800048828125,8,8.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST03164,1089,1,1083.4200439453125,1083.4200439453125,9,9.0,0,1.0,1,1,3,5,113,Low Value,1
CUST02941,844,1,1085.3699951171875,1085.3699951171875,13,13.0,0,1.0,2,1,3,6,213,Low Value,1
CUST02060,244,1,1086.0799560546875,1086.0799560546875,4,4.0,0,1.0,4,4,3,11,443,Medium Value,0
CUST00334,466,1,1086.5400390625,1086.5400390625,14,14.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST03098,865,1,1086.9300537109375,1086.9300537109375,13,13.0,0,1.0,1,1,3,5,113,Low Value,1
CUST00582,443,1,1088.5,1088.5,14,14.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST03078,484,1,1091.219970703125,1091.219970703125,6,6.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST01305,814,1,1091.699951171875,1091.699951171875,15,15.0,0,1.0,2,2,3,7,223,Low Value,1
CUST00153,219,1,1092.760009765625,1092.760009765625,4,4.0,0,1.0,4,4,3,11,443,Medium Value,0
CUST01036,900,1,1093.6800537109375,1093.6800537109375,8,8.0,0,1.0,1,1,3,5,113,Low Value,1
CUST02717,391,1,1094.699951171875,1094.699951171875,10,10.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST01470,4,1,1095.06005859375,1095.06005859375,6,6.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST00539,297,1,1095.52001953125,1095.52001953125,8,8.0,0,1.0,4,3,3,10,433,Medium Value,0
CUST00419,297,1,1099.0,1099.0,7,7.0,0,1.0,4,3,3,10,433,Medium Value,0
CUST01332,349,1,1099.43994140625,1099.43994140625,12,12.0,0,1.0,4,3,3,10,433,Medium Value,1
CUST02637,114,2,1100.9199600219727,550.4599800109863,11,5.5,546,1.0,5,5,3,13,553,High Value,2
CUST03280,535,1,1101.6600341796875,1101.6600341796875,7,7.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST01414,844,1,1101.780029296875,1101.780029296875,9,9.0,0,1.0,2,1,3,6,213,Low Value,1
CUST00562,1026,1,1103.199951171875,1103.199951171875,7,7.0,0,1.0,1,1,3,5,113,Low Value,0
CUST02397,965,1,1105.300048828125,1105.300048828125,14,14.0,0,1.0,1,1,3,5,113,Low Value,1
CUST01277,124,1,1105.56005859375,1105.56005859375,6,6.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST03037,592,1,1106.300048828125,1106.300048828125,5,5.0,0,1.0,3,2,3,8,323,Low Value,0
CUST02671,754,2,1107.9300231933594,553.9650115966797,27,13.5,303,1.0,2,5,3,10,253,Medium Value,1
CUST02271,51,1,1111.239990234375,1111.239990234375,4,4.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST01222,925,1,1115.52001953125,1115.52001953125,14,14.0,0,1.0,1,1,3,5,113,Low Value,1
CUST00689,338,2,1116.6599731445312,558.3299865722656,17,8.5,108,1.0,4,5,3,12,453,Medium Value,1
CUST01515,290,1,1116.8399658203125,1116.8399658203125,6,6.0,0,1.0,4,3,3,10,433,Medium Value,0
CUST01881,425,1,1118.0400390625,1118.0400390625,12,12.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST02879,378,1,1118.1500244140625,1118.1500244140625,11,11.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST01494,729,1,1118.5999755859375,1118.5999755859375,4,4.0,0,1.0,2,2,3,7,223,Low Value,0
CUST01336,334,1,1118.6700439453125,1118.6700439453125,7,7.0,0,1.0,4,3,3,10,433,Medium Value,0
CUST00427,722,1,1118.949951171875,1118.949951171875,5,5.0,0,1.0,2,2,3,7,223,Low Value,0
CUST00075,100,2,1123.520004272461,561.7600021362305,16,8.0,526,1.0,5,5,3,13,553,High Value,2
CUST01043,628,1,1123.56005859375,1123.56005859375,4,4.0,0,1.0,2,2,3,7,223,Low Value,0
CUST02133,785,1,1125.760009765625,1125.760009765625,8,8.0,0,1.0,2,2,3,7,223,Low Value,1
CUST00520,712,1,1128.5400390625,1128.5400390625,7,7.0,0,1.0,2,2,3,7,223,Low Value,0
CUST00187,675,1,1132.8800048828125,1132.8800048828125,8,8.0,0,1.0,2,2,3,7,223,Low Value,1
CUST02169,386,1,1135.260009765625,1135.260009765625,14,14.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST00899,1041,1,1136.760009765625,1136.760009765625,4,4.0,0,1.0,1,1,3,5,113,Low Value,0
CUST03072,13,1,1137.47998046875,1137.47998046875,12,12.0,0,1.0,5,4,3,12,543,Medium Value,1
CUST03133,669,1,1139.9200439453125,1139.9200439453125,8,8.0,0,1.0,2,2,3,7,223,Low Value,1
CUST01398,691,1,1144.97998046875,1144.97998046875,6,6.0,0,1.0,2,2,3,7,223,Low Value,0
CUST01819,1029,1,1147.0799560546875,1147.0799560546875,4,4.0,0,1.0,1,1,3,5,113,Low Value,0
CUST00333,932,1,1147.1600341796875,1147.1600341796875,4,4.0,0,1.0,1,1,3,5,113,Low Value,0
CUST01853,569,1,1148.1400146484375,1148.1400146484375,7,7.0,0,1.0,3,2,3,8,323,Low Value,0
CUST00759,878,1,1149.6600341796875,1149.6600341796875,6,6.0,0,1.0,1,2,3,6,123,Low Value,0
CUST00963,536,2,1150.4100341796875,575.2050170898438,11,5.5,161,1.0,3,5,3,11,353,Medium Value,0
CUST01242,280,1,1150.56005859375,1150.56005859375,6,6.0,0,1.0,4,4,3,11,443,Medium Value,0
CUST00449,336,1,1152.8399658203125,1152.8399658203125,4,4.0,0,1.0,4,3,3,10,433,Medium Value,0
CUST03043,822,1,1154.3399658203125,1154.3399658203125,11,11.0,0,1.0,2,2,3,7,223,Low Value,1
CUST01059,372,3,1155.2100372314453,385.07001241048175,19,6.333333333333333,426,1.0,4,5,3,12,453,Medium Value,2
CUST01954,10,1,1157.199951171875,1157.199951171875,8,8.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST02406,823,1,1159.8299560546875,1159.8299560546875,7,7.0,0,1.0,2,2,3,7,223,Low Value,0
CUST02632,358,1,1161.3800048828125,1161.3800048828125,11,11.0,0,1.0,4,3,3,10,433,Medium Value,1
CUST03252,334,1,1162.3599853515625,1162.3599853515625,4,4.0,0,1.0,4,3,3,10,433,Medium Value,0
CUST00142,688,1,1167.0999755859375,1167.0999755859375,11,11.0,0,1.0,2,2,3,7,223,Low Value,1
CUST02367,59,1,1170.6400146484375,1170.6400146484375,4,4.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST01622,348,1,1174.3900146484375,1174.3900146484375,7,7.0,0,1.0,4,3,3,10,433,Medium Value,0
CUST03187,192,2,1175.7099914550781,587.8549957275391,13,6.5,424,1.0,4,5,3,12,453,Medium Value,2
CUST01961,1080,1,1176.3399658203125,1176.3399658203125,11,11.0,0,1.0,1,1,3,5,113,Low Value,1
CUST01833,220,2,1178.9800109863281,589.4900054931641,10,5.0,202,1.0,4,5,3,12,453,Medium Value,0
CUST00681,170,1,1179.9000244140625,1179.9000244140625,9,9.0,0,1.0,4,4,3,11,443,Medium Value,1
CUST00953,790,1,1181.0,1181.0,5,5.0,0,1.0,2,2,3,7,223,Low Value,0
CUST02707,1066,1,1181.25,1181.25,5,5.0,0,1.0,1,1,3,5,113,Low Value,0
CUST02168,945,1,1181.9000244140625,1181.9000244140625,5,5.0,0,1.0,1,1,3,5,113,Low Value,0
CUST00834,365,2,1182.4499816894531,591.2249908447266,9,4.5,325,1.0,4,5,3,12,453,Medium Value,2
CUST03131,219,1,1182.47998046875,1182.47998046875,13,13.0,0,1.0,4,4,3,11,443,Medium Value,1
CUST00693,546,1,1182.800048828125,1182.800048828125,5,5.0,0,1.0,3,3,3,9,333,Medium Value,0
CUST02129,154,1,1186.4000244140625,1186.4000244140625,8,8.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST03025,963,1,1186.5699462890625,1186.5699462890625,11,11.0,0,1.0,1,1,3,5,113,Low Value,1
CUST01103,407,1,1187.0999755859375,1187.0999755859375,15,15.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST02992,623,1,1189.4000244140625,1189.4000244140625,4,4.0,0,1.0,2,2,3,7,223,Low Value,0
CUST00466,884,1,1191.8399658203125,1191.8399658203125,6,6.0,0,1.0,1,1,3,5,113,Low Value,0
CUST02379,373,2,1193.1099853515625,596.5549926757812,15,7.5,593,1.0,4,5,3,12,453,Medium Value,2
CUST00578,966,1,1197.0,1197.0,14,14.0,0,1.0,1,1,3,5,113,Low Value,1
CUST00197,92,1,1197.0699462890625,1197.0699462890625,7,7.0,0,1.0,5,4,3,12,543,Medium Value,0
CUST01069,478,1,1197.4000244140625,1197.4000244140625,10,10.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST02459,827,1,1201.760009765625,1201.760009765625,7,7.0,0,1.0,2,2,3,7,223,Low Value,0
CUST03206,75,1,1202.0,1202.0,10,10.0,0,1.0,5,4,3,12,543,Medium Value,1
CUST01948,1023,1,1202.6700439453125,1202.6700439453125,9,9.0,0,1.0,1,1,3,5,113,Low Value,1
CUST02583,344,1,1202.93994140625,1202.93994140625,9,9.0,0,1.0,4,3,3,10,433,Medium Value,1
CUST03175,187,2,1206.6799621582031,603.3399810791016,14,7.0,897,1.0,4,5,3,12,453,Medium Value,2
CUST00423,885,1,1207.25,1207.25,5,5.0,0,1.0,1,1,3,5,113,Low Value,0
CUST03219,815,1,1208.52001953125,1208.52001953125,6,6.0,0,1.0,2,2,3,7,223,Low Value,0
CUST01837,190,2,1209.170021057129,604.5850105285645,23,11.5,31,1.0,4,5,3,12,453,Medium Value,1
CUST01444,997,1,1211.0400390625,1211.0400390625,6,6.0,0,1.0,1,1,3,5,113,Low Value,0
CUST00331,455,1,1214.4599609375,1214.4599609375,9,9.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST00208,1044,1,1218.1199951171875,1218.1199951171875,6,6.0,0,1.0,1,1,3,5,113,Low Value,0
CUST03148,111,2,1221.7699432373047,610.8849716186523,12,6.0,584,1.0,5,5,3,13,553,High Value,2
CUST00452,401,1,1223.699951171875,1223.699951171875,15,15.0,0,1.0,3,3,3,9,333,Medium Value,1
CUST01133,176,1,1225.6500244140625,1225.6500244140625,15,15.0,0,1.0,4,4,3,11,443,Medium Value,1
CUST02649,346,1,1226.8800048828125,1226.8800048828125,9,9.0,0,1.0,4,3,3,10,433,Medium Value,1
CUST01071,576,1,1229.1400146484375,1229.1400146484375,11,11.0,0,1.0,3,2,3,8,323,Low Value,1
CUST02245,751,1,1229.6500244140625,1229.6500244140625,5,5.0,0,1.0,2,2,3,7,223,Low Value,0
CUST03074,890,2,1231.2300109863281,615.6150054931641,11,5.5,12,1.0,1,5,3,9,153,Medium Value,0
